variable,value,dates.date,dates.freq
DMWN,3.1,1958-01-01,q
DMWO,-0.8,1958-01-01,q
FZLN,70.1,1958-01-01,q
FZLP,-0.7,1958-01-01,q
FZLR,-3.8,1958-01-01,q
LNNK,5.7,1958-01-01,q
LNNL,5.1,1958-01-01,q
LOJE,3.1,1958-01-01,q
DMWL,1.7,1958-04-01,q
DMWN,5,1958-04-01,q
DMWO,2.3,1958-04-01,q
FZLN,70.7,1958-04-01,q
FZLP,0.9,1958-04-01,q
FZLR,-1.2,1958-04-01,q
LNNK,5.8,1958-04-01,q
LNNL,5.3,1958-04-01,q
LOJE,4.4,1958-04-01,q
DMWL,-1.6,1958-07-01,q
DMWN,0.2,1958-07-01,q
DMWO,-1.6,1958-07-01,q
FZLN,70.4,1958-07-01,q
FZLP,-0.4,1958-07-01,q
FZLR,-1.8,1958-07-01,q
LNNK,5.7,1958-07-01,q
LNNL,5.2,1958-07-01,q
LOJE,-0.5,1958-07-01,q
DMWL,1.8,1958-10-01,q
DMWN,1.6,1958-10-01,q
DMWO,1.7,1958-10-01,q
FZLN,70.7,1958-10-01,q
FZLP,0.4,1958-10-01,q
FZLR,0.2,1958-10-01,q
LNNK,5.8,1958-10-01,q
LNNL,5.3,1958-10-01,q
LOJE,0.7,1958-10-01,q
DMWL,0.3,1959-01-01,q
DMWN,2.7,1959-01-01,q
DMWO,0.3,1959-01-01,q
FZLN,70.7,1959-01-01,q
FZLP,0.1,1959-01-01,q
FZLR,0.9,1959-01-01,q
LNNK,5.9,1959-01-01,q
LNNL,5.3,1959-01-01,q
LOJE,2.2,1959-01-01,q
DMWL,0,1959-04-01,q
DMWN,0.5,1959-04-01,q
DMWO,0.1,1959-04-01,q
FZLN,70.3,1959-04-01,q
FZLP,-0.7,1959-04-01,q
FZLR,-0.6,1959-04-01,q
LNNK,5.9,1959-04-01,q
LNNL,5.3,1959-04-01,q
LOJE,0.5,1959-04-01,q
DMWL,-1.3,1959-07-01,q
DMWN,0.9,1959-07-01,q
DMWO,-1.2,1959-07-01,q
FZLN,70,1959-07-01,q
FZLP,-0.4,1959-07-01,q
FZLR,-0.6,1959-07-01,q
LNNK,5.8,1959-07-01,q
LNNL,5.2,1959-07-01,q
LOJE,0.9,1959-07-01,q
DMWL,0,1959-10-01,q
DMWN,-1,1959-10-01,q
DMWO,-0.1,1959-10-01,q
FZLN,69.4,1959-10-01,q
FZLP,-0.8,1959-10-01,q
FZLR,-1.8,1959-10-01,q
LNNK,5.8,1959-10-01,q
LNNL,5.2,1959-10-01,q
LOJE,-0.9,1959-10-01,q
DMWL,-1.5,1960-01-01,q
DMWN,-3,1960-01-01,q
DMWO,-1.8,1960-01-01,q
FZLN,67.5,1960-01-01,q
FZLP,-2.7,1960-01-01,q
FZLR,-4.5,1960-01-01,q
LNNK,5.7,1960-01-01,q
LNNL,5.1,1960-01-01,q
LOJE,-2.8,1960-01-01,q
DMWL,3.5,1960-04-01,q
DMWN,0.2,1960-04-01,q
DMWO,3.4,1960-04-01,q
FZLN,68.6,1960-04-01,q
FZLP,1.6,1960-04-01,q
FZLR,-2.4,1960-04-01,q
LNNK,5.9,1960-04-01,q
LNNL,5.3,1960-04-01,q
LOJE,0.6,1960-04-01,q
DMWL,0.8,1960-07-01,q
DMWN,2.1,1960-07-01,q
DMWO,0.6,1960-07-01,q
FZLN,68.7,1960-07-01,q
FZLP,0.2,1960-07-01,q
FZLR,-1.8,1960-07-01,q
LNNK,5.9,1960-07-01,q
LNNL,5.3,1960-07-01,q
LOJE,2.7,1960-07-01,q
DMWL,0,1960-10-01,q
DMWN,2.3,1960-10-01,q
DMWO,0.1,1960-10-01,q
FZLN,68.4,1960-10-01,q
FZLP,-0.5,1960-10-01,q
FZLR,-1.4,1960-10-01,q
LNNK,5.9,1960-10-01,q
LNNL,5.3,1960-10-01,q
LOJE,2.7,1960-10-01,q
DMWL,1.1,1961-01-01,q
DMWN,5.1,1961-01-01,q
DMWO,0.9,1961-01-01,q
FZLN,68.5,1961-01-01,q
FZLP,0.1,1961-01-01,q
FZLR,1.4,1961-01-01,q
LNNK,6,1961-01-01,q
LNNL,5.4,1961-01-01,q
LOJE,5.5,1961-01-01,q
DMWL,2,1961-04-01,q
DMWN,4.2,1961-04-01,q
DMWO,2.5,1961-04-01,q
FZLN,70.3,1961-04-01,q
FZLP,2.6,1961-04-01,q
FZLR,2.5,1961-04-01,q
LNNK,6.1,1961-04-01,q
LNNL,5.5,1961-04-01,q
LOJE,4,1961-04-01,q
DMWL,1.1,1961-07-01,q
DMWN,3.5,1961-07-01,q
DMWO,0,1961-07-01,q
FZLN,67.9,1961-07-01,q
FZLP,-3.4,1961-07-01,q
FZLR,-1.2,1961-07-01,q
LNNK,6.2,1961-07-01,q
LNNL,5.5,1961-07-01,q
LOJE,4.4,1961-07-01,q
DMWL,1.2,1961-10-01,q
DMWN,7.6,1961-10-01,q
DMWO,4,1961-10-01,q
FZLN,70.9,1961-10-01,q
FZLP,4.5,1961-10-01,q
FZLR,3.7,1961-10-01,q
LNNK,6.3,1961-10-01,q
LNNL,5.7,1961-10-01,q
LOJE,5.6,1961-10-01,q
DMWL,0.7,1962-01-01,q
DMWN,5.6,1962-01-01,q
DMWO,-1,1962-01-01,q
FZLN,69.6,1962-01-01,q
FZLP,-1.8,1962-01-01,q
FZLR,1.7,1962-01-01,q
LNNK,6.3,1962-01-01,q
LNNL,5.7,1962-01-01,q
LOJE,5.2,1962-01-01,q
DMWL,0.6,1962-04-01,q
DMWN,4.2,1962-04-01,q
DMWO,1.2,1962-04-01,q
FZLN,69.9,1962-04-01,q
FZLP,0.3,1962-04-01,q
FZLR,-0.6,1962-04-01,q
LNNK,6.4,1962-04-01,q
LNNL,5.8,1962-04-01,q
LOJE,3.7,1962-04-01,q
DMWL,1,1962-07-01,q
DMWN,5,1962-07-01,q
DMWO,0.8,1962-07-01,q
FZLN,69.6,1962-07-01,q
FZLP,-0.4,1962-07-01,q
FZLR,2.4,1962-07-01,q
LNNK,6.4,1962-07-01,q
LNNL,5.8,1962-07-01,q
LOJE,3.6,1962-07-01,q
DMWL,0.8,1962-10-01,q
DMWN,1.3,1962-10-01,q
DMWO,0.4,1962-10-01,q
FZLN,69.4,1962-10-01,q
FZLP,-0.3,1962-10-01,q
FZLR,-2.2,1962-10-01,q
LNNK,6.5,1962-10-01,q
LNNL,5.8,1962-10-01,q
LOJE,3.1,1962-10-01,q
DMWL,-0.9,1963-01-01,q
DMWN,2.3,1963-01-01,q
DMWO,-0.1,1963-01-01,q
FZLN,72.2,1963-01-01,q
FZLP,4.1,1963-01-01,q
FZLR,3.7,1963-01-01,q
LNNK,6.4,1963-01-01,q
LNNL,5.8,1963-01-01,q
LOJE,1.5,1963-01-01,q
DMWL,-2,1963-04-01,q
DMWN,-1.2,1963-04-01,q
DMWO,-2.3,1963-04-01,q
FZLN,69.7,1963-04-01,q
FZLP,-3.4,1963-04-01,q
FZLR,-0.2,1963-04-01,q
LNNK,6.3,1963-04-01,q
LNNL,5.7,1963-04-01,q
LOJE,-1.1,1963-04-01,q
DMWL,1.5,1963-07-01,q
DMWN,-0.1,1963-07-01,q
DMWO,2,1963-07-01,q
FZLN,70.1,1963-07-01,q
FZLP,0.6,1963-07-01,q
FZLR,0.8,1963-07-01,q
LNNK,6.4,1963-07-01,q
LNNL,5.8,1963-07-01,q
LOJE,-0.7,1963-07-01,q
DMWL,-0.5,1963-10-01,q
DMWN,-1.1,1963-10-01,q
DMWO,-0.7,1963-10-01,q
FZLN,69.3,1963-10-01,q
FZLP,-1.2,1963-10-01,q
FZLR,-0.1,1963-10-01,q
LNNK,6.3,1963-10-01,q
LNNL,5.8,1963-10-01,q
LOJE,-1.9,1963-10-01,q
DMWL,0.7,1964-01-01,q
DMWN,-0.5,1964-01-01,q
DMWO,0.6,1964-01-01,q
FZLN,70.3,1964-01-01,q
FZLP,1.5,1964-01-01,q
FZLR,-2.6,1964-01-01,q
LNNK,6.4,1964-01-01,q
LNNL,5.8,1964-01-01,q
LOJE,-0.3,1964-01-01,q
DMWL,0.7,1964-04-01,q
DMWN,2.4,1964-04-01,q
DMWO,0.5,1964-04-01,q
FZLN,69.6,1964-04-01,q
FZLP,-1,1964-04-01,q
FZLR,-0.2,1964-04-01,q
LNNK,6.4,1964-04-01,q
LNNL,5.8,1964-04-01,q
LOJE,2.5,1964-04-01,q
DMWL,1.9,1964-07-01,q
DMWN,2.5,1964-07-01,q
DMWO,2,1964-07-01,q
FZLN,69.5,1964-07-01,q
FZLP,-0.1,1964-07-01,q
FZLR,-0.8,1964-07-01,q
LNNK,6.6,1964-07-01,q
LNNL,5.9,1964-07-01,q
LOJE,2.9,1964-07-01,q
DMWL,0.9,1964-10-01,q
DMWN,4,1964-10-01,q
DMWO,0.8,1964-10-01,q
FZLN,70.1,1964-10-01,q
FZLP,0.7,1964-10-01,q
FZLR,1.1,1964-10-01,q
LNNK,6.6,1964-10-01,q
LNNL,6,1964-10-01,q
LOJE,4.3,1964-10-01,q
DMWL,0.8,1965-01-01,q
DMWN,4.2,1965-01-01,q
DMWO,0.9,1965-01-01,q
FZLN,69.4,1965-01-01,q
FZLP,-1,1965-01-01,q
FZLR,-1.3,1965-01-01,q
LNNK,6.7,1965-01-01,q
LNNL,6,1965-01-01,q
LOJE,4.4,1965-01-01,q
DMWL,1.1,1965-04-01,q
DMWN,5.5,1965-04-01,q
DMWO,1.7,1965-04-01,q
FZLN,70,1965-04-01,q
FZLP,0.8,1965-04-01,q
FZLR,0.5,1965-04-01,q
LNNK,6.7,1965-04-01,q
LNNL,6.1,1965-04-01,q
LOJE,4.7,1965-04-01,q
DMWL,2.2,1965-07-01,q
DMWN,5.9,1965-07-01,q
DMWO,2.4,1965-07-01,q
FZLN,70.1,1965-07-01,q
FZLP,0.2,1965-07-01,q
FZLR,0.8,1965-07-01,q
LNNK,6.9,1965-07-01,q
LNNL,6.3,1965-07-01,q
LOJE,5.1,1965-07-01,q
DMWL,1.1,1965-10-01,q
DMWN,6.3,1965-10-01,q
DMWO,1.2,1965-10-01,q
FZLN,70.4,1965-10-01,q
FZLP,0.4,1965-10-01,q
FZLR,0.5,1965-10-01,q
LNNK,7,1965-10-01,q
LNNL,6.4,1965-10-01,q
LOJE,5.3,1965-10-01,q
DMWL,2.3,1966-01-01,q
DMWN,7.7,1966-01-01,q
DMWO,2.2,1966-01-01,q
FZLN,71.1,1966-01-01,q
FZLP,1,1966-01-01,q
FZLR,2.4,1966-01-01,q
LNNK,7.1,1966-01-01,q
LNNL,6.5,1966-01-01,q
LOJE,6.9,1966-01-01,q
DMWL,0.8,1966-04-01,q
DMWN,6.9,1966-04-01,q
DMWO,0.9,1966-04-01,q
FZLN,71.2,1966-04-01,q
FZLP,0.2,1966-04-01,q
FZLR,1.8,1966-04-01,q
LNNK,7.2,1966-04-01,q
LNNL,6.6,1966-04-01,q
LOJE,6.6,1966-04-01,q
DMWL,0,1966-07-01,q
DMWN,4.7,1966-07-01,q
DMWO,0.4,1966-07-01,q
FZLN,70.1,1966-07-01,q
FZLP,-1.6,1966-07-01,q
FZLR,-0.1,1966-07-01,q
LNNK,7.2,1966-07-01,q
LNNL,6.6,1966-07-01,q
LOJE,4.2,1966-07-01,q
DMWL,1,1966-10-01,q
DMWN,4.6,1966-10-01,q
DMWO,1,1966-10-01,q
FZLN,70.5,1966-10-01,q
FZLP,0.6,1966-10-01,q
FZLR,0.2,1966-10-01,q
LNNK,7.3,1966-10-01,q
LNNL,6.7,1966-10-01,q
LOJE,4.1,1966-10-01,q
DMWL,-1.7,1967-01-01,q
DMWN,1,1967-01-01,q
DMWO,-1.3,1967-01-01,q
FZLN,69.8,1967-01-01,q
FZLP,-1,1967-01-01,q
FZLR,-1.7,1967-01-01,q
LNNK,7.1,1967-01-01,q
LNNL,6.6,1967-01-01,q
LOJE,0,1967-01-01,q
DMWL,2.3,1967-04-01,q
DMWN,2.2,1967-04-01,q
DMWO,2.2,1967-04-01,q
FZLN,69.7,1967-04-01,q
FZLP,-0.2,1967-04-01,q
FZLR,-2.2,1967-04-01,q
LNNK,7.3,1967-04-01,q
LNNL,6.7,1967-04-01,q
LOJE,1.6,1967-04-01,q
DMWL,0.7,1967-07-01,q
DMWN,2.6,1967-07-01,q
DMWO,0.8,1967-07-01,q
FZLN,71,1967-07-01,q
FZLP,1.9,1967-07-01,q
FZLR,1.4,1967-07-01,q
LNNK,7.3,1967-07-01,q
LNNL,6.8,1967-07-01,q
LOJE,2.3,1967-07-01,q
DMWL,0.9,1967-10-01,q
DMWN,2.7,1967-10-01,q
DMWO,1.1,1967-10-01,q
FZLN,70.6,1967-10-01,q
FZLP,-0.6,1967-10-01,q
FZLR,0.1,1967-10-01,q
LNNK,7.4,1967-10-01,q
LNNL,6.8,1967-10-01,q
LOJE,2.2,1967-10-01,q
DMWL,-0.8,1968-01-01,q
DMWN,3.2,1968-01-01,q
DMWO,-0.8,1968-01-01,q
FZLN,70.3,1968-01-01,q
FZLP,-0.5,1968-01-01,q
FZLR,0.6,1968-01-01,q
LNNK,7.4,1968-01-01,q
LNNL,6.8,1968-01-01,q
LOJE,3,1968-01-01,q
DMWL,-0.4,1968-04-01,q
DMWN,1.1,1968-04-01,q
DMWO,0,1968-04-01,q
FZLN,69.1,1968-04-01,q
FZLP,-1.6,1968-04-01,q
FZLR,-0.8,1968-04-01,q
LNNK,7.3,1968-04-01,q
LNNL,6.8,1968-04-01,q
LOJE,0.3,1968-04-01,q
DMWL,-0.1,1968-07-01,q
DMWN,0.2,1968-07-01,q
DMWO,-0.1,1968-07-01,q
FZLN,68.2,1968-07-01,q
FZLP,-1.4,1968-07-01,q
FZLR,-4,1968-07-01,q
LNNK,7.3,1968-07-01,q
LNNL,6.8,1968-07-01,q
LOJE,-0.5,1968-07-01,q
DMWL,1.9,1968-10-01,q
DMWN,1,1968-10-01,q
DMWO,1.9,1968-10-01,q
FZLN,68.4,1968-10-01,q
FZLP,0.3,1968-10-01,q
FZLR,-3.2,1968-10-01,q
LNNK,7.5,1968-10-01,q
LNNL,6.9,1968-10-01,q
LOJE,0.6,1968-10-01,q
DMWL,2.7,1969-01-01,q
DMWN,4.1,1969-01-01,q
DMWO,2.2,1969-01-01,q
FZLN,67.8,1969-01-01,q
FZLP,-0.8,1969-01-01,q
FZLR,-3.4,1969-01-01,q
LNNK,7.7,1969-01-01,q
LNNL,7.1,1969-01-01,q
LOJE,4.2,1969-01-01,q
DMWL,-0.3,1969-04-01,q
DMWN,4,1969-04-01,q
DMWO,-0.1,1969-04-01,q
FZLN,68,1969-04-01,q
FZLP,0.3,1969-04-01,q
FZLR,-1.6,1969-04-01,q
LNNK,7.6,1969-04-01,q
LNNL,7,1969-04-01,q
LOJE,4.3,1969-04-01,q
DMWL,0.9,1969-07-01,q
DMWN,4.9,1969-07-01,q
DMWO,0.8,1969-07-01,q
FZLN,67.6,1969-07-01,q
FZLP,-0.7,1969-07-01,q
FZLR,-0.9,1969-07-01,q
LNNK,7.7,1969-07-01,q
LNNL,7.1,1969-07-01,q
LOJE,5.3,1969-07-01,q
DMWL,3.1,1969-10-01,q
DMWN,6,1969-10-01,q
DMWO,3,1969-10-01,q
FZLN,67.5,1969-10-01,q
FZLP,-0.1,1969-10-01,q
FZLR,-1.3,1969-10-01,q
LNNK,7.9,1969-10-01,q
LNNL,7.3,1969-10-01,q
LOJE,6.5,1969-10-01,q
DMWL,3.1,1970-01-01,q
DMWN,7.1,1970-01-01,q
DMWO,3.2,1970-01-01,q
FZLN,67.5,1970-01-01,q
FZLP,0.1,1970-01-01,q
FZLR,-0.5,1970-01-01,q
LNNK,8.2,1970-01-01,q
LNNL,7.6,1970-01-01,q
LOJE,6.9,1970-01-01,q
DMWL,2.6,1970-04-01,q
DMWN,9.7,1970-04-01,q
DMWO,2.3,1970-04-01,q
FZLN,67.5,1970-04-01,q
FZLP,0,1970-04-01,q
FZLR,-0.8,1970-04-01,q
LNNK,8.4,1970-04-01,q
LNNL,7.7,1970-04-01,q
LOJE,10,1970-04-01,q
DMWL,2.1,1970-07-01,q
DMWN,11.3,1970-07-01,q
DMWO,2.3,1970-07-01,q
FZLN,67.4,1970-07-01,q
FZLP,-0.1,1970-07-01,q
FZLR,-0.2,1970-07-01,q
LNNK,8.6,1970-07-01,q
LNNL,7.9,1970-07-01,q
LOJE,11.3,1970-07-01,q
DMWL,0.4,1970-10-01,q
DMWN,8.6,1970-10-01,q
DMWO,0.5,1970-10-01,q
FZLN,66,1970-10-01,q
FZLP,-2.1,1970-10-01,q
FZLR,-2.2,1970-10-01,q
LNNK,8.6,1970-10-01,q
LNNL,7.9,1970-10-01,q
LOJE,8.4,1970-10-01,q
DMWL,2.4,1971-01-01,q
DMWN,7.5,1971-01-01,q
DMWO,2.3,1971-01-01,q
FZLN,66.1,1971-01-01,q
FZLP,0.1,1971-01-01,q
FZLR,-2.1,1971-01-01,q
FZLT,3.7,1971-01-01,q
LNNK,8.8,1971-01-01,q
LNNL,8.1,1971-01-01,q
LOJE,7.7,1971-01-01,q
DMWL,0,1971-04-01,q
DMWN,5.8,1971-04-01,q
DMWO,0.6,1971-04-01,q
FZLN,66.1,1971-04-01,q
FZLP,0.1,1971-04-01,q
FZLR,-2,1971-04-01,q
FZLT,3.8,1971-04-01,q
FZLV,2.5,1971-04-01,q
FZLX,2.7,1971-04-01,q
LNNK,8.8,1971-04-01,q
LNNL,8.2,1971-04-01,q
LOJE,5,1971-04-01,q
DMWL,1.4,1971-07-01,q
DMWN,4.7,1971-07-01,q
DMWO,1.3,1971-07-01,q
FZLN,65.7,1971-07-01,q
FZLP,-0.6,1971-07-01,q
FZLR,-2.6,1971-07-01,q
FZLT,3.9,1971-07-01,q
FZLV,3.3,1971-07-01,q
FZLX,2.6,1971-07-01,q
LNNK,8.9,1971-07-01,q
LNNL,8.3,1971-07-01,q
LOJE,4.2,1971-07-01,q
DMWL,1.3,1971-10-01,q
DMWN,6,1971-10-01,q
DMWO,1.7,1971-10-01,q
FZLN,65.3,1971-10-01,q
FZLP,-0.6,1971-10-01,q
FZLR,-1,1971-10-01,q
FZLT,4,1971-10-01,q
FZLV,2.2,1971-10-01,q
FZLX,2.6,1971-10-01,q
LNNK,9,1971-10-01,q
LNNL,8.4,1971-10-01,q
LOJE,5.1,1971-10-01,q
DMWL,3.6,1972-01-01,q
DMWN,7.5,1972-01-01,q
DMWO,3.7,1972-01-01,q
FZLN,65.8,1972-01-01,q
FZLP,0.7,1972-01-01,q
FZLR,-0.4,1972-01-01,q
FZLT,4.1,1972-01-01,q
FZLV,2.8,1972-01-01,q
FZLX,11.3,1972-01-01,q
LNNK,9.4,1972-01-01,q
LNNL,8.7,1972-01-01,q
LOJE,6.3,1972-01-01,q
DMWL,0.8,1972-04-01,q
DMWN,7.7,1972-04-01,q
DMWO,0.8,1972-04-01,q
FZLN,65.3,1972-04-01,q
FZLP,-0.7,1972-04-01,q
FZLR,-1.2,1972-04-01,q
FZLT,4.2,1972-04-01,q
FZLV,2.9,1972-04-01,q
FZLX,11.7,1972-04-01,q
LNNK,9.5,1972-04-01,q
LNNL,8.8,1972-04-01,q
LOJE,7.3,1972-04-01,q
DMWL,2,1972-07-01,q
DMWN,8.8,1972-07-01,q
DMWO,2.3,1972-07-01,q
FZLN,65.2,1972-07-01,q
FZLP,-0.3,1972-07-01,q
FZLR,-0.8,1972-07-01,q
FZLT,4.3,1972-07-01,q
FZLV,2.5,1972-07-01,q
FZLX,10.8,1972-07-01,q
LNNK,9.6,1972-07-01,q
LNNL,9,1972-07-01,q
LOJE,8,1972-07-01,q
DMWL,2.9,1972-10-01,q
DMWN,10.1,1972-10-01,q
DMWO,3,1972-10-01,q
FZLN,64.5,1972-10-01,q
FZLP,-1.1,1972-10-01,q
FZLR,-1.3,1972-10-01,q
FZLT,4.5,1972-10-01,q
FZLV,4.1,1972-10-01,q
FZLX,12.8,1972-10-01,q
LNNK,9.9,1972-10-01,q
LNNL,9.3,1972-10-01,q
LOJE,9.6,1972-10-01,q
DMWL,-1,1973-01-01,q
DMWN,5.4,1973-01-01,q
DMWO,-0.7,1973-01-01,q
FZLN,63.1,1973-01-01,q
FZLP,-2.2,1973-01-01,q
FZLR,-4.1,1973-01-01,q
FZLT,4.7,1973-01-01,q
FZLV,3,1973-01-01,q
FZLX,13.1,1973-01-01,q
LNNK,9.8,1973-01-01,q
LNNL,9.2,1973-01-01,q
LOJE,4.7,1973-01-01,q
DMWL,2.8,1973-04-01,q
DMWN,7.5,1973-04-01,q
DMWO,2.8,1973-04-01,q
FZLN,64.8,1973-04-01,q
FZLP,2.8,1973-04-01,q
FZLR,-0.8,1973-04-01,q
FZLT,4.8,1973-04-01,q
FZLV,3.2,1973-04-01,q
FZLX,13.5,1973-04-01,q
LNNK,10.1,1973-04-01,q
LNNL,9.5,1973-04-01,q
LOJE,6.7,1973-04-01,q
DMWL,4.4,1973-07-01,q
DMWN,10,1973-07-01,q
DMWO,4.6,1973-07-01,q
FZLN,65.7,1973-07-01,q
FZLP,1.4,1973-07-01,q
FZLR,0.8,1973-07-01,q
FZLT,5,1973-07-01,q
FZLV,3.4,1973-07-01,q
FZLX,14.5,1973-07-01,q
LNNK,10.5,1973-07-01,q
LNNL,9.9,1973-07-01,q
LOJE,9.2,1973-07-01,q
DMWL,4.1,1973-10-01,q
DMWN,11.6,1973-10-01,q
DMWO,4.5,1973-10-01,q
FZLN,65.4,1973-10-01,q
FZLP,-0.5,1973-10-01,q
FZLR,1.4,1973-10-01,q
FZLT,5.2,1973-10-01,q
FZLV,4,1973-10-01,q
FZLX,14.5,1973-10-01,q
LNNK,11,1973-10-01,q
LNNL,10.4,1973-10-01,q
LOJE,10.5,1973-10-01,q
DMWL,4.9,1974-01-01,q
DMWN,18.5,1974-01-01,q
DMWO,5.3,1974-01-01,q
FZLN,67.8,1974-01-01,q
FZLP,3.7,1974-01-01,q
FZLR,7.5,1974-01-01,q
FZLT,5.3,1974-01-01,q
FZLV,2.8,1974-01-01,q
FZLX,14.2,1974-01-01,q
LNNK,11.5,1974-01-01,q
LNNL,10.9,1974-01-01,q
LOJE,17.1,1974-01-01,q
DMWL,3.4,1974-04-01,q
DMWN,18.5,1974-04-01,q
DMWO,2.9,1974-04-01,q
FZLN,66.7,1974-04-01,q
FZLP,-1.7,1974-04-01,q
FZLR,2.8,1974-04-01,q
FZLT,5.6,1974-04-01,q
FZLV,4.6,1974-04-01,q
FZLX,15.7,1974-04-01,q
LNNK,11.9,1974-04-01,q
LNNL,11.2,1974-04-01,q
LOJE,17.8,1974-04-01,q
DMWL,7.7,1974-07-01,q
DMWN,22.2,1974-07-01,q
DMWO,8,1974-07-01,q
FZLN,67.8,1974-07-01,q
FZLP,1.7,1974-07-01,q
FZLR,3.2,1974-07-01,q
FZLT,6.1,1974-07-01,q
FZLV,9.1,1974-07-01,q
FZLX,22.1,1974-07-01,q
LNNK,12.8,1974-07-01,q
LNNL,12.1,1974-07-01,q
LOJE,21.6,1974-07-01,q
DMWL,8.6,1974-10-01,q
DMWN,27.6,1974-10-01,q
DMWO,9.1,1974-10-01,q
FZLN,69.1,1974-10-01,q
FZLP,1.9,1974-10-01,q
FZLR,5.8,1974-10-01,q
FZLT,6.6,1974-10-01,q
FZLV,7.9,1974-10-01,q
FZLX,26.6,1974-10-01,q
LNNK,13.9,1974-10-01,q
LNNL,13.2,1974-10-01,q
LOJE,26.9,1974-10-01,q
DMWL,11.5,1975-01-01,q
DMWN,33.9,1975-01-01,q
DMWO,10.5,1975-01-01,q
FZLN,70.7,1975-01-01,q
FZLP,2.3,1975-01-01,q
FZLR,4.3,1975-01-01,q
FZLT,7.3,1975-01-01,q
FZLV,11.4,1975-01-01,q
FZLX,37.2,1975-01-01,q
LNNK,15.5,1975-01-01,q
LNNL,14.6,1975-01-01,q
LOJE,34.8,1975-01-01,q
DMWL,3.4,1975-04-01,q
DMWN,36.1,1975-04-01,q
DMWO,4.5,1975-04-01,q
FZLN,70.9,1975-04-01,q
FZLP,0.3,1975-04-01,q
FZLR,6.4,1975-04-01,q
FZLT,7.6,1975-04-01,q
FZLV,3.6,1975-04-01,q
FZLX,35.9,1975-04-01,q
LNNK,16,1975-04-01,q
LNNL,15.3,1975-04-01,q
LOJE,34.8,1975-04-01,q
DMWL,6.8,1975-07-01,q
DMWN,35,1975-07-01,q
DMWO,7.1,1975-07-01,q
FZLN,71.9,1975-07-01,q
FZLP,1.5,1975-07-01,q
FZLR,6.1,1975-07-01,q
FZLT,8.1,1975-07-01,q
FZLV,6.9,1975-07-01,q
FZLX,33.2,1975-07-01,q
LNNK,17.1,1975-07-01,q
LNNL,16.4,1975-07-01,q
LOJE,33.7,1975-07-01,q
DMWL,0.5,1975-10-01,q
